timestamp,sensor_id,temperature,humidity,co2_level,location
2025-09-04 00:00:00,ROOM_101,20.58,51.6,531.0,Building A - Floor 1 - Room 101
2025-09-04 00:15:00,ROOM_102,20.13,60.0,442.0,Building A - Floor 1 - Room 102
2025-09-04 00:30:00,CONF_ROOM,20.34,59.07,,Building A - Floor 2 - Conference Room
2025-09-04 00:45:00,LOBBY,20.19,53.22,561.0,Building B - Floor 1 - Lobby
2025-09-04 01:00:00,ROOM_101,20.43,58.4,,Building A - Floor 1 - Room 101
2025-09-04 01:15:00,ROOM_102,21.15,57.7,538.0,Building A - Floor 1 - Room 102
2025-09-04 01:30:00,CONF_ROOM,20.91,56.74,581.0,Building A - Floor 2 - Conference Room
2025-09-04 01:45:00,LOBBY,20.38,47.55,459.0,Building B - Floor 1 - Lobby
2025-09-04 02:00:00,ROOM_101,21.55,47.86,603.0,Building A - Floor 1 - Room 101
2025-09-04 02:15:00,ROOM_102,21.25,51.26,540.0,Building A - Floor 1 - Room 102
2025-09-04 02:30:00,CONF_ROOM,21.51,51.26,484.0,Building A - Floor 2 - Conference Room
2025-09-04 02:45:00,LOBBY,21.41,55.07,517.0,Building B - Floor 1 - Lobby
2025-09-04 03:00:00,ROOM_101,21.12,53.82,547.0,Building A - Floor 1 - Room 101
2025-09-04 03:15:00,ROOM_102,21.25,45.82,523.0,Building A - Floor 1 - Room 102
2025-09-04 03:30:00,CONF_ROOM,21.91,52.2,546.0,Building A - Floor 2 - Conference Room
2025-09-04 03:45:00,LOBBY,,53.59,473.0,Building B - Floor 1 - Lobby
2025-09-04 04:00:00,ROOM_101,21.99,52.83,528.0,Building A - Floor 1 - Room 101
2025-09-04 04:15:00,ROOM_102,22.06,,449.0,Building A - Floor 1 - Room 102
2025-09-04 04:30:00,CONF_ROOM,22.64,52.04,514.0,Building A - Floor 2 - Conference Room
2025-09-04 04:45:00,LOBBY,21.7,53.3,474.0,Building B - Floor 1 - Lobby
2025-09-04 05:00:00,ROOM_101,22.74,47.18,483.0,Building A - Floor 1 - Room 101
2025-09-04 05:15:00,ROOM_102,22.36,40.5,581.0,Building A - Floor 1 - Room 102
2025-09-04 05:30:00,CONF_ROOM,22.36,50.95,574.0,Building A - Floor 2 - Conference Room
2025-09-04 05:45:00,LOBBY,23.02,47.64,550.0,Building B - Floor 1 - Lobby
2025-09-04 06:00:00,ROOM_101,23.31,46.99,465.0,Building A - Floor 1 - Room 101
2025-09-04 06:15:00,ROOM_102,23.31,40.0,504.0,Building A - Floor 1 - Room 102
2025-09-04 06:30:00,CONF_ROOM,23.55,40.0,580.0,Building A - Floor 2 - Conference Room
2025-09-04 06:45:00,LOBBY,22.91,52.23,527.0,Building B - Floor 1 - Lobby
2025-09-04 07:00:00,ROOM_101,23.61,44.44,635.0,Building A - Floor 1 - Room 101
2025-09-04 07:15:00,ROOM_102,23.12,49.67,539.0,Building A - Floor 1 - Room 102
2025-09-04 07:30:00,CONF_ROOM,23.43,45.37,529.0,Building A - Floor 2 - Conference Room
2025-09-04 07:45:00,LOBBY,23.21,46.12,504.0,Building B - Floor 1 - Lobby
2025-09-04 08:00:00,ROOM_101,23.61,49.32,766.0,Building A - Floor 1 - Room 101
2025-09-04 08:15:00,ROOM_102,23.86,41.22,752.0,Building A - Floor 1 - Room 102
2025-09-04 08:30:00,CONF_ROOM,23.15,46.65,795.0,Building A - Floor 2 - Conference Room
2025-09-04 08:45:00,LOBBY,24.61,40.0,807.0,Building B - Floor 1 - Lobby
2025-09-04 09:00:00,ROOM_101,23.24,43.69,720.0,Building A - Floor 1 - Room 101
2025-09-04 09:15:00,ROOM_102,,44.69,693.0,Building A - Floor 1 - Room 102
2025-09-04 09:30:00,CONF_ROOM,24.32,43.38,668.0,Building A - Floor 2 - Conference Room
2025-09-04 09:45:00,LOBBY,24.13,40.51,785.0,Building B - Floor 1 - Lobby
2025-09-04 10:00:00,ROOM_101,24.11,49.25,704.0,Building A - Floor 1 - Room 101
2025-09-04 10:15:00,ROOM_102,24.11,40.0,652.0,Building A - Floor 1 - Room 102
2025-09-04 10:30:00,CONF_ROOM,23.79,43.1,779.0,Building A - Floor 2 - Conference Room
2025-09-04 10:45:00,LOBBY,23.35,43.3,884.0,Building B - Floor 1 - Lobby
2025-09-04 11:00:00,ROOM_101,23.78,51.3,759.0,Building A - Floor 1 - Room 101
2025-09-04 11:15:00,ROOM_102,23.4,46.32,801.0,Building A - Floor 1 - Room 102
2025-09-04 11:30:00,CONF_ROOM,24.23,47.73,764.0,Building A - Floor 2 - Conference Room
2025-09-04 11:45:00,LOBBY,23.67,40.0,755.0,Building B - Floor 1 - Lobby
2025-09-04 12:00:00,ROOM_101,23.15,47.5,805.0,Building A - Floor 1 - Room 101
2025-09-04 12:15:00,ROOM_102,23.4,49.78,745.0,Building A - Floor 1 - Room 102
2025-09-04 12:30:00,CONF_ROOM,23.77,44.51,,Building A - Floor 2 - Conference Room
2025-09-04 12:45:00,LOBBY,23.28,51.06,776.0,Building B - Floor 1 - Lobby
2025-09-04 13:00:00,ROOM_101,22.86,44.55,726.0,Building A - Floor 1 - Room 101
2025-09-04 13:15:00,ROOM_102,23.39,52.41,809.0,Building A - Floor 1 - Room 102
2025-09-04 13:30:00,CONF_ROOM,23.4,56.83,,Building A - Floor 2 - Conference Room
2025-09-04 13:45:00,LOBBY,23.02,44.79,722.0,Building B - Floor 1 - Lobby
2025-09-04 14:00:00,ROOM_101,22.66,45.57,786.0,Building A - Floor 1 - Room 101
2025-09-04 14:15:00,ROOM_102,23.02,53.87,715.0,Building A - Floor 1 - Room 102
2025-09-04 14:30:00,CONF_ROOM,22.18,57.3,761.0,Building A - Floor 2 - Conference Room
2025-09-04 14:45:00,LOBBY,22.2,46.72,759.0,Building B - Floor 1 - Lobby
2025-09-04 15:00:00,ROOM_101,22.11,47.53,814.0,Building A - Floor 1 - Room 101
2025-09-04 15:15:00,ROOM_102,22.36,47.39,783.0,Building A - Floor 1 - Room 102
2025-09-04 15:30:00,CONF_ROOM,22.62,41.21,758.0,Building A - Floor 2 - Conference Room
2025-09-04 15:45:00,LOBBY,23.2,41.41,800.0,Building B - Floor 1 - Lobby
2025-09-04 16:00:00,ROOM_101,22.43,43.55,829.0,Building A - Floor 1 - Room 101
2025-09-04 16:15:00,ROOM_102,21.92,46.43,787.0,Building A - Floor 1 - Room 102
2025-09-04 16:30:00,CONF_ROOM,21.99,49.86,,Building A - Floor 2 - Conference Room
2025-09-04 16:45:00,LOBBY,21.5,52.84,694.0,Building B - Floor 1 - Lobby
2025-09-04 17:00:00,ROOM_101,21.52,59.35,706.0,Building A - Floor 1 - Room 101
2025-09-04 17:15:00,ROOM_102,21.39,47.04,744.0,Building A - Floor 1 - Room 102
2025-09-04 17:30:00,CONF_ROOM,21.7,55.92,729.0,Building A - Floor 2 - Conference Room
2025-09-04 17:45:00,LOBBY,21.12,51.86,750.0,Building B - Floor 1 - Lobby
2025-09-04 18:00:00,ROOM_101,21.36,51.89,762.0,Building A - Floor 1 - Room 101
2025-09-04 18:15:00,ROOM_102,21.87,53.81,786.0,Building A - Floor 1 - Room 102
2025-09-04 18:30:00,CONF_ROOM,21.05,47.55,756.0,Building A - Floor 2 - Conference Room
2025-09-04 18:45:00,LOBBY,21.3,54.25,784.0,Building B - Floor 1 - Lobby
2025-09-04 19:00:00,ROOM_101,21.07,53.93,523.0,Building A - Floor 1 - Room 101
2025-09-04 19:15:00,ROOM_102,20.53,57.36,421.0,Building A - Floor 1 - Room 102
2025-09-04 19:30:00,CONF_ROOM,20.84,55.31,473.0,Building A - Floor 2 - Conference Room
2025-09-04 19:45:00,LOBBY,20.73,60.0,512.0,Building B - Floor 1 - Lobby
2025-09-04 20:00:00,ROOM_101,20.49,51.84,459.0,Building A - Floor 1 - Room 101
2025-09-04 20:15:00,ROOM_102,20.05,53.85,549.0,Building A - Floor 1 - Room 102
2025-09-04 20:30:00,CONF_ROOM,20.45,52.05,596.0,Building A - Floor 2 - Conference Room
2025-09-04 20:45:00,LOBBY,20.69,51.59,580.0,Building B - Floor 1 - Lobby
2025-09-04 21:00:00,ROOM_101,20.99,50.18,509.0,Building A - Floor 1 - Room 101
2025-09-04 21:15:00,ROOM_102,20.74,60.0,594.0,Building A - Floor 1 - Room 102
2025-09-04 21:30:00,CONF_ROOM,21.34,59.3,527.0,Building A - Floor 2 - Conference Room
2025-09-04 21:45:00,LOBBY,19.88,54.21,503.0,Building B - Floor 1 - Lobby
2025-09-04 22:00:00,ROOM_101,20.64,50.37,489.0,Building A - Floor 1 - Room 101
2025-09-04 22:15:00,ROOM_102,20.29,58.06,504.0,Building A - Floor 1 - Room 102
2025-09-04 22:30:00,CONF_ROOM,21.29,49.61,500.0,Building A - Floor 2 - Conference Room
2025-09-04 22:45:00,LOBBY,19.8,60.0,528.0,Building B - Floor 1 - Lobby
2025-09-04 23:00:00,ROOM_101,19.84,58.21,528.0,Building A - Floor 1 - Room 101
2025-09-04 23:15:00,ROOM_102,19.96,49.22,,Building A - Floor 1 - Room 102
2025-09-04 23:30:00,CONF_ROOM,19.2,60.0,541.0,Building A - Floor 2 - Conference Room
2025-09-04 23:45:00,LOBBY,20.0,60.0,579.0,Building B - Floor 1 - Lobby
2025-09-05 00:00:00,ROOM_101,20.06,53.4,567.0,Building A - Floor 1 - Room 101
2025-09-05 00:15:00,ROOM_102,20.52,52.99,445.0,Building A - Floor 1 - Room 102
2025-09-05 00:30:00,CONF_ROOM,20.61,56.06,400.0,Building A - Floor 2 - Conference Room
2025-09-05 00:45:00,LOBBY,21.38,53.74,566.0,Building B - Floor 1 - Lobby
2025-09-05 01:00:00,ROOM_101,21.2,55.96,451.0,Building A - Floor 1 - Room 101
2025-09-05 01:15:00,ROOM_102,20.44,60.0,508.0,Building A - Floor 1 - Room 102
2025-09-05 01:30:00,CONF_ROOM,20.28,54.85,461.0,Building A - Floor 2 - Conference Room
2025-09-05 01:45:00,LOBBY,20.97,49.44,429.0,Building B - Floor 1 - Lobby
2025-09-05 02:00:00,ROOM_101,20.44,48.3,547.0,Building A - Floor 1 - Room 101
2025-09-05 02:15:00,ROOM_102,22.02,46.28,557.0,Building A - Floor 1 - Room 102
2025-09-05 02:30:00,CONF_ROOM,21.69,50.87,491.0,Building A - Floor 2 - Conference Room
2025-09-05 02:45:00,LOBBY,20.87,60.0,400.0,Building B - Floor 1 - Lobby
2025-09-05 03:00:00,ROOM_101,20.68,51.81,492.0,Building A - Floor 1 - Room 101
2025-09-05 03:15:00,ROOM_102,22.21,50.42,539.0,Building A - Floor 1 - Room 102
2025-09-05 03:30:00,CONF_ROOM,21.48,51.65,446.0,Building A - Floor 2 - Conference Room
2025-09-05 03:45:00,LOBBY,22.15,55.44,529.0,Building B - Floor 1 - Lobby
2025-09-05 04:00:00,ROOM_101,21.2,60.0,519.0,Building A - Floor 1 - Room 101
2025-09-05 04:15:00,ROOM_102,21.7,48.35,548.0,Building A - Floor 1 - Room 102
2025-09-05 04:30:00,CONF_ROOM,22.0,47.55,525.0,Building A - Floor 2 - Conference Room
2025-09-05 04:45:00,LOBBY,22.02,55.15,471.0,Building B - Floor 1 - Lobby
2025-09-05 05:00:00,ROOM_101,22.24,52.61,579.0,Building A - Floor 1 - Room 101
2025-09-05 05:15:00,ROOM_102,22.78,56.63,512.0,Building A - Floor 1 - Room 102
2025-09-05 05:30:00,CONF_ROOM,21.93,53.15,518.0,Building A - Floor 2 - Conference Room
2025-09-05 05:45:00,LOBBY,22.39,46.9,473.0,Building B - Floor 1 - Lobby
2025-09-05 06:00:00,ROOM_101,22.96,49.75,497.0,Building A - Floor 1 - Room 101
2025-09-05 06:15:00,ROOM_102,23.16,51.68,475.0,Building A - Floor 1 - Room 102
2025-09-05 06:30:00,CONF_ROOM,23.26,49.9,511.0,Building A - Floor 2 - Conference Room
2025-09-05 06:45:00,LOBBY,22.34,51.4,605.0,Building B - Floor 1 - Lobby
2025-09-05 07:00:00,ROOM_101,22.51,53.63,451.0,Building A - Floor 1 - Room 101
2025-09-05 07:15:00,ROOM_102,,49.48,439.0,Building A - Floor 1 - Room 102
2025-09-05 07:30:00,CONF_ROOM,23.44,52.11,593.0,Building A - Floor 2 - Conference Room
2025-09-05 07:45:00,LOBBY,22.9,50.24,509.0,Building B - Floor 1 - Lobby
2025-09-05 08:00:00,ROOM_101,24.33,41.4,726.0,Building A - Floor 1 - Room 101
2025-09-05 08:15:00,ROOM_102,23.62,45.33,811.0,Building A - Floor 1 - Room 102
2025-09-05 08:30:00,CONF_ROOM,24.15,48.87,729.0,Building A - Floor 2 - Conference Room
2025-09-05 08:45:00,LOBBY,23.59,40.62,851.0,Building B - Floor 1 - Lobby
2025-09-05 09:00:00,ROOM_101,24.77,42.61,793.0,Building A - Floor 1 - Room 101
2025-09-05 09:15:00,ROOM_102,24.62,40.0,735.0,Building A - Floor 1 - Room 102
2025-09-05 09:30:00,CONF_ROOM,23.61,44.78,,Building A - Floor 2 - Conference Room
2025-09-05 09:45:00,LOBBY,24.22,48.99,729.0,Building B - Floor 1 - Lobby
2025-09-05 10:00:00,ROOM_101,24.12,43.89,797.0,Building A - Floor 1 - Room 101
2025-09-05 10:15:00,ROOM_102,24.48,41.97,774.0,Building A - Floor 1 - Room 102
2025-09-05 10:30:00,CONF_ROOM,23.32,40.0,825.0,Building A - Floor 2 - Conference Room
2025-09-05 10:45:00,LOBBY,24.14,46.6,838.0,Building B - Floor 1 - Lobby
2025-09-05 11:00:00,ROOM_101,24.27,45.66,761.0,Building A - Floor 1 - Room 101
2025-09-05 11:15:00,ROOM_102,22.86,57.95,722.0,Building A - Floor 1 - Room 102
2025-09-05 11:30:00,CONF_ROOM,23.15,44.63,782.0,Building A - Floor 2 - Conference Room
2025-09-05 11:45:00,LOBBY,22.72,48.7,726.0,Building B - Floor 1 - Lobby
2025-09-05 12:00:00,ROOM_101,23.42,46.51,860.0,Building A - Floor 1 - Room 101
2025-09-05 12:15:00,ROOM_102,23.92,51.49,766.0,Building A - Floor 1 - Room 102
2025-09-05 12:30:00,CONF_ROOM,24.31,41.82,741.0,Building A - Floor 2 - Conference Room
2025-09-05 12:45:00,LOBBY,23.6,46.06,769.0,Building B - Floor 1 - Lobby
2025-09-05 13:00:00,ROOM_101,24.09,46.07,692.0,Building A - Floor 1 - Room 101
2025-09-05 13:15:00,ROOM_102,22.58,49.0,711.0,Building A - Floor 1 - Room 102
2025-09-05 13:30:00,CONF_ROOM,22.42,46.37,820.0,Building A - Floor 2 - Conference Room
2025-09-05 13:45:00,LOBBY,23.25,46.8,727.0,Building B - Floor 1 - Lobby
2025-09-05 14:00:00,ROOM_101,23.09,51.73,707.0,Building A - Floor 1 - Room 101
2025-09-05 14:15:00,ROOM_102,22.88,41.93,786.0,Building A - Floor 1 - Room 102
2025-09-05 14:30:00,CONF_ROOM,21.87,51.1,819.0,Building A - Floor 2 - Conference Room
2025-09-05 14:45:00,LOBBY,22.86,43.63,795.0,Building B - Floor 1 - Lobby
2025-09-05 15:00:00,ROOM_101,21.81,56.61,809.0,Building A - Floor 1 - Room 101
2025-09-05 15:15:00,ROOM_102,22.8,40.0,722.0,Building A - Floor 1 - Room 102
2025-09-05 15:30:00,CONF_ROOM,22.65,45.04,688.0,Building A - Floor 2 - Conference Room
2025-09-05 15:45:00,LOBBY,22.0,51.89,835.0,Building B - Floor 1 - Lobby
2025-09-05 16:00:00,ROOM_101,21.74,58.69,743.0,Building A - Floor 1 - Room 101
2025-09-05 16:15:00,ROOM_102,21.47,51.44,747.0,Building A - Floor 1 - Room 102
2025-09-05 16:30:00,CONF_ROOM,21.97,,826.0,Building A - Floor 2 - Conference Room
2025-09-05 16:45:00,LOBBY,22.48,,787.0,Building B - Floor 1 - Lobby
2025-09-05 17:00:00,ROOM_101,21.04,45.96,782.0,Building A - Floor 1 - Room 101
2025-09-05 17:15:00,ROOM_102,21.79,40.0,868.0,Building A - Floor 1 - Room 102
2025-09-05 17:30:00,CONF_ROOM,21.27,54.63,727.0,Building A - Floor 2 - Conference Room
2025-09-05 17:45:00,LOBBY,21.14,50.36,806.0,Building B - Floor 1 - Lobby
2025-09-05 18:00:00,ROOM_101,21.05,48.06,762.0,Building A - Floor 1 - Room 101
2025-09-05 18:15:00,ROOM_102,20.58,58.28,,Building A - Floor 1 - Room 102
2025-09-05 18:30:00,CONF_ROOM,20.82,55.15,836.0,Building A - Floor 2 - Conference Room
2025-09-05 18:45:00,LOBBY,20.5,52.18,785.0,Building B - Floor 1 - Lobby
2025-09-05 19:00:00,ROOM_101,21.71,44.57,,Building A - Floor 1 - Room 101
2025-09-05 19:15:00,ROOM_102,,58.56,573.0,Building A - Floor 1 - Room 102
2025-09-05 19:30:00,CONF_ROOM,20.38,58.65,501.0,Building A - Floor 2 - Conference Room
2025-09-05 19:45:00,LOBBY,20.83,53.4,478.0,Building B - Floor 1 - Lobby
2025-09-05 20:00:00,ROOM_101,20.38,60.0,467.0,Building A - Floor 1 - Room 101
2025-09-05 20:15:00,ROOM_102,20.33,50.22,421.0,Building A - Floor 1 - Room 102
2025-09-05 20:30:00,CONF_ROOM,20.75,46.54,622.0,Building A - Floor 2 - Conference Room
2025-09-05 20:45:00,LOBBY,20.82,50.47,464.0,Building B - Floor 1 - Lobby
2025-09-05 21:00:00,ROOM_101,20.0,56.44,508.0,Building A - Floor 1 - Room 101
2025-09-05 21:15:00,ROOM_102,19.97,57.98,506.0,Building A - Floor 1 - Room 102
2025-09-05 21:30:00,CONF_ROOM,20.12,55.06,535.0,Building A - Floor 2 - Conference Room
2025-09-05 21:45:00,LOBBY,19.11,60.0,560.0,Building B - Floor 1 - Lobby
2025-09-05 22:00:00,ROOM_101,19.44,52.28,563.0,Building A - Floor 1 - Room 101
2025-09-05 22:15:00,ROOM_102,20.88,60.0,490.0,Building A - Floor 1 - Room 102
2025-09-05 22:30:00,CONF_ROOM,21.02,52.86,511.0,Building A - Floor 2 - Conference Room
2025-09-05 22:45:00,LOBBY,20.08,60.0,534.0,Building B - Floor 1 - Lobby
2025-09-05 23:00:00,ROOM_101,20.55,56.55,507.0,Building A - Floor 1 - Room 101
2025-09-05 23:15:00,ROOM_102,20.42,57.55,600.0,Building A - Floor 1 - Room 102
2025-09-05 23:30:00,CONF_ROOM,21.8,53.52,544.0,Building A - Floor 2 - Conference Room
2025-09-05 23:45:00,LOBBY,20.82,56.17,556.0,Building B - Floor 1 - Lobby
